UF,InicioSemana,Etanol,Gasolina,Paridade,EtanolCompensa
MT,2026-08-17,3.69,6.77,0.5450516986706057,True
MT,2026-08-24,3.71,6.89,0.5384615384615384,True
MT,2026-08-31,3.97,6.99,0.5679542203147353,True
PA,2024-09-02,4.59,6.15,0.746341463414634,False
PA,2024-09-09,4.59,6.15,0.746341463414634,False
PA,2024-09-16,4.640000000000001,6.15,0.7544715447154472,False
PA,2024-09-23,4.69,6.15,0.7626016260162601,False
PA,2024-09-30,4.69,6.15,0.7626016260162601,False
PA,2024-10-07,4.69,6.16,0.7613636363636365,False
PA,2024-10-14,4.69,6.17,0.760129659643436,False
PA,2024-10-21,4.69,6.220000000000001,0.7540192926045016,False
PA,2024-10-28,4.665,6.23,0.7487961476725521,False
PA,2024-11-04,4.69,6.25,0.7504000000000001,False
PA,2024-11-11,4.69,6.25,0.7504000000000001,False
PA,2024-11-18,4.69,6.19,0.7576736672051696,False
PA,2024-11-25,4.77,6.25,0.7631999999999999,False
PA,2024-12-02,4.79,6.29,0.7615262321144675,False
PA,2024-12-09,4.79,6.29,0.7615262321144675,False
PA,2024-12-16,4.69,6.275,0.7474103585657371,False
PA,2024-12-23,4.73,6.27,0.7543859649122808,False
PA,2024-12-30,4.69,6.279999999999999,0.7468152866242039,False
PA,2025-01-06,4.79,6.3149999999999995,0.758511480601742,False
PA,2025-01-13,4.77,6.3149999999999995,0.7553444180522565,False
PA,2025-01-20,4.85,6.359999999999999,0.7625786163522013,False
PA,2025-01-27,4.85,6.29,0.7710651828298887,False
PA,2025-02-03,4.95,6.54,0.7568807339449541,False
PA,2025-02-10,4.970000000000001,6.56,0.7576219512195124,False
PA,2025-02-17,4.89,6.48,0.7546296296296295,False
PA,2025-02-24,4.89,6.39,0.7652582159624413,False
PA,2025-03-03,4.925000000000001,6.545,0.7524828113063409,False
PA,2025-03-10,4.89,6.56,0.7454268292682926,False
PA,2025-03-17,4.9,6.4,0.765625,False
PA,2025-03-24,4.925000000000001,6.39,0.7707355242566511,False
PA,2025-03-31,4.9,6.39,0.7668231611893584,False
PA,2025-04-07,4.9,6.39,0.7668231611893584,False
PA,2025-04-14,4.95,6.37,0.7770800627943485,False
PA,2025-04-21,4.89,6.325,0.7731225296442688,False
PA,2025-04-28,4.89,6.39,0.7652582159624413,False
PA,2025-05-05,4.89,6.39,0.7652582159624413,False
PA,2025-05-12,4.88,6.38,0.7648902821316614,False
PA,2025-05-19,4.87,6.35,0.7669291338582678,False
PA,2025-05-26,4.87,6.38,0.7633228840125392,False
PA,2025-06-02,4.87,6.33,0.7693522906793049,False
PA,2025-06-09,4.89,6.39,0.7652582159624413,False
PA,2025-06-16,4.79,6.29,0.7615262321144675,False
PA,2025-06-23,4.87,6.35,0.7669291338582678,False
PA,2025-06-30,4.87,6.35,0.7669291338582678,False
PA,2025-07-07,4.87,6.325,0.7699604743083004,False
PA,2025-07-14,4.89,6.45,0.7581395348837209,False
PA,2025-07-21,4.8,6.29,0.7631160572337042,False
PA,2025-07-28,4.8,6.15,0.7804878048780487,False
PA,2025-08-04,4.87,6.29,0.7742448330683624,False
PA,2025-08-11,4.859999999999999,6.19,0.7851373182552502,False
PA,2025-08-18,4.875,6.35,0.767716535433071,False
PA,2025-08-25,4.87,6.35,0.7669291338582678,False
PA,2025-09-01,4.85,6.39,0.758998435054773,False
PA,2025-09-08,4.82,6.37,0.7566718995290425,False
PA,2025-09-15,4.79,6.39,0.7496087636932708,False
PA,2025-09-22,4.859999999999999,6.29,0.7726550079491254,False
PA,2025-09-29,4.85,6.39,0.758998435054773,False
PA,2025-10-06,4.8,6.37,0.7535321821036106,False
PA,2025-10-13,4.89,6.335,0.7719021310181531,False
PA,2025-10-20,4.85,6.35,0.7637795275590551,False
PA,2025-10-27,4.85,6.35,0.7637795275590551,False
PA,2025-11-03,4.79,6.359999999999999,0.7531446540880504,False
PA,2025-11-10,4.79,6.37,0.7519623233908949,False
PA,2025-11-17,4.79,6.39,0.7496087636932708,False
PA,2025-11-24,4.79,6.35,0.7543307086614174,False
PA,2025-12-01,4.79,6.35,0.7543307086614174,False
PA,2025-12-08,4.79,6.35,0.7543307086614174,False
PA,2025-12-15,4.79,6.39,0.7496087636932708,False
PA,2025-12-22,4.79,6.335,0.7561168113654302,False
PA,2025-12-29,4.79,6.325,0.7573122529644268,False
PA,2026-01-05,4.79,6.39,0.7496087636932708,False
PA,2026-01-12,4.95,6.35,0.7795275590551182,False
PA,2026-01-19,4.99,6.38,0.7821316614420063,False
PA,2026-01-26,4.99,6.5,0.7676923076923077,False
PA,2026-02-02,4.99,6.49,0.7688751926040062,False
PA,2026-02-09,4.99,6.45,0.7736434108527132,False
PA,2026-02-16,4.99,6.465,0.7718484145398299,False
PA,2026-02-23,4.99,6.4,0.7796875,False
PA,2026-03-02,4.99,6.49,0.7688751926040062,False
PA,2026-03-09,4.99,6.59,0.7572078907435509,False
PA,2026-03-16,5.19,6.77,0.7666174298375186,False
PA,2026-03-23,5.19,6.99,0.7424892703862661,False
PA,2026-03-30,5.15,6.96,0.7399425287356323,False
PA,2026-05-04,5.27,6.95,0.7582733812949639,False
PA,2026-05-11,5.35,6.97,0.7675753228120517,False
PA,2026-05-18,5.26,6.89,0.7634252539912917,False
PA,2026-05-25,5.25,6.89,0.7619738751814223,False
PA,2026-06-01,5.29,6.95,0.7611510791366907,False
PA,2026-06-08,5.29,6.85,0.7722627737226277,False
PA,2026-06-15,5.220000000000001,6.85,0.7620437956204381,False
PA,2026-06-22,5.19,6.79,0.764359351988218,False
PA,2026-06-29,5.2,6.79,0.7658321060382917,False
PA,2026-07-06,5.140000000000001,6.85,0.7503649635036498,False
PA,2026-07-13,4.99,6.69,0.7458893871449925,False
PA,2026-07-20,4.99,6.79,0.7349042709867453,False
PA,2026-07-27,4.99,6.85,0.7284671532846716,False
PA,2026-08-03,4.99,6.87,0.7263464337700146,False
PA,2026-08-10,4.99,6.885,0.7247639796659405,False
PA,2026-08-17,4.99,6.89,0.7242380261248187,False
PA,2026-08-24,4.99,6.89,0.7242380261248187,False
PA,2026-08-31,4.89,6.85,0.7138686131386861,False
PB,2024-09-02,4.585,6.13,0.7479608482871126,False
PB,2024-09-09,4.57,6.09,0.7504105090311988,False
PB,2024-09-16,4.575,6.09,0.7512315270935961,False
PB,2024-09-23,4.55,6.07,0.7495881383855024,False
PB,2024-09-30,4.495,6.05,0.7429752066115702,False
PB,2024-10-07,4.48,6.05,0.7404958677685951,False
PB,2024-10-14,4.37,6.04,0.7235099337748344,False
PB,2024-10-21,4.29,5.99,0.7161936560934892,False
PB,2024-10-28,4.27,5.99,0.7128547579298831,False
PB,2024-11-04,4.19,5.945,0.704793944491169,False
PB,2024-11-11,4.17,5.89,0.7079796264855688,False
PB,2024-11-18,4.15,5.89,0.704584040747029,False
PB,2024-11-25,4.15,5.89,0.704584040747029,False
PB,2024-12-02,4.15,5.87,0.706984667802385,False
PB,2024-12-09,3.99,5.88,0.6785714285714286,True
PB,2024-12-16,3.99,5.86,0.6808873720136519,True
PB,2024-12-23,3.9850000000000003,5.85,0.6811965811965813,True
PB,2024-12-30,3.99,5.85,0.6820512820512822,True
PB,2025-01-06,3.99,5.85,0.6820512820512822,True
PB,2025-01-13,4.27,6.15,0.6943089430894308,True
PB,2025-01-20,4.27,6.15,0.6943089430894308,True
PB,2025-01-27,4.54,6.16,0.737012987012987,False
PB,2025-02-03,4.58,6.19,0.739903069466882,False
PB,2025-02-10,4.64,6.275,0.7394422310756971,False
PB,2025-02-17,4.645,6.27,0.740829346092504,False
PB,2025-02-24,4.65,6.27,0.7416267942583733,False
PB,2025-03-03,4.64,6.27,0.7400318979266348,False
PB,2025-03-10,4.64,6.27,0.7400318979266348,False
PB,2025-03-17,4.64,6.27,0.7400318979266348,False
PB,2025-03-24,4.64,6.265,0.7406225059856345,False
PB,2025-03-31,4.64,6.265,0.7406225059856345,False
PB,2025-04-07,4.64,6.26,0.7412140575079872,False
PB,2025-04-14,4.6,6.19,0.7431340872374798,False
PB,2025-04-21,4.6,6.19,0.7431340872374798,False
PB,2025-04-28,4.59,6.18,0.7427184466019418,False
PB,2025-05-05,4.57,6.17,0.740680713128039,False
PB,2025-05-12,4.57,6.17,0.740680713128039,False
PB,2025-05-19,4.57,6.17,0.740680713128039,False
PB,2025-05-26,4.57,6.17,0.740680713128039,False
PB,2025-06-02,4.57,6.17,0.740680713128039,False
PB,2025-06-09,4.57,6.1,0.7491803278688526,False
PB,2025-06-16,4.57,6.07,0.7528830313014827,False
PB,2025-06-23,4.55,6.05,0.7520661157024793,False
PB,2025-06-30,4.53,6.03,0.7512437810945274,False
PB,2025-07-07,4.52,6.02,0.7508305647840532,False
PB,2025-07-14,4.52,6.02,0.7508305647840532,False
PB,2025-07-21,4.52,5.99,0.7545909849749581,False
PB,2025-07-28,4.49,5.99,0.7495826377295493,False
PB,2025-08-04,4.47,5.925,0.7544303797468355,False
PB,2025-08-11,4.49,5.97,0.7520938023450587,False
PB,2025-08-18,4.49,5.985,0.7502088554720133,False
PB,2025-08-25,4.47,5.97,0.7487437185929648,False
PB,2025-09-01,4.475,5.975,0.7489539748953975,False
PB,2025-09-08,4.47,5.97,0.7487437185929648,False
PB,2025-09-15,4.47,5.97,0.7487437185929648,False
PB,2025-09-22,4.47,5.97,0.7487437185929648,False
PB,2025-09-29,4.47,5.98,0.7474916387959866,False
PB,2025-10-06,4.35,5.95,0.7310924369747899,False
PB,2025-10-13,4.35,5.95,0.7310924369747899,False
PB,2025-10-20,4.35,5.95,0.7310924369747899,False
PB,2025-10-27,4.24,5.91,0.7174280879864636,False
PB,2025-11-03,4.24,5.89,0.7198641765704584,False
PB,2025-11-10,4.2,5.89,0.7130730050933787,False
PB,2025-11-17,4.195,5.89,0.7122241086587437,False
PB,2025-11-24,4.19,5.88,0.7125850340136055,False
PB,2025-12-01,4.19,5.88,0.7125850340136055,False
PB,2025-12-08,4.19,5.88,0.7125850340136055,False
PB,2025-12-15,4.19,5.87,0.7137989778534923,False
PB,2025-12-22,4.19,5.89,0.7113752122241087,False
PB,2025-12-29,4.19,5.945,0.704793944491169,False
PB,2026-01-05,4.39,5.99,0.7328881469115192,False
PB,2026-01-12,4.49,5.99,0.7495826377295493,False
PB,2026-01-19,4.49,5.99,0.7495826377295493,False
PB,2026-01-26,4.49,5.99,0.7495826377295493,False
PB,2026-02-02,4.465,5.99,0.7454090150250416,False
PB,2026-02-09,4.45,5.89,0.7555178268251274,False
PB,2026-02-16,4.49,5.955,0.7539882451721243,False
PB,2026-02-23,4.49,5.89,0.7623089983022072,False
PB,2026-03-02,4.49,5.94,0.7558922558922558,False
PB,2026-03-09,4.59,6.19,0.7415185783521808,False
PB,2026-03-16,4.59,6.449999999999999,0.7116279069767443,False
PB,2026-03-23,4.69,6.550000000000001,0.716030534351145,False
PB,2026-03-30,4.79,6.59,0.7268588770864947,False
PB,2026-05-04,4.79,6.49,0.7380585516178736,False
PB,2026-05-11,4.79,6.49,0.7380585516178736,False
PB,2026-05-18,4.79,6.49,0.7380585516178736,False
PB,2026-05-25,4.79,6.49,0.7380585516178736,False
PB,2026-06-01,4.79,6.49,0.7380585516178736,False
PB,2026-06-08,4.79,6.49,0.7380585516178736,False
PB,2026-06-15,4.79,6.49,0.7380585516178736,False
PB,2026-06-22,4.79,6.52,0.7346625766871167,False
PB,2026-06-29,4.79,6.49,0.7380585516178736,False
PB,2026-07-06,4.79,6.49,0.7380585516178736,False
PB,2026-07-13,4.79,6.49,0.7380585516178736,False
PB,2026-07-20,4.79,6.49,0.7380585516178736,False
PB,2026-07-27,4.79,6.49,0.7380585516178736,False
PB,2026-08-03,4.79,6.49,0.7380585516178736,False
PB,2026-08-10,4.79,6.49,0.7380585516178736,False
PB,2026-08-17,4.79,6.49,0.7380585516178736,False
PB,2026-08-24,4.79,6.49,0.7380585516178736,False
PB,2026-08-31,4.69,6.42,0.7305295950155763,False
PE,2024-09-02,4.49,5.89,0.7623089983022072,False
PE,2024-09-09,4.49,5.85,0.7675213675213676,False
PE,2024-09-16,4.48,5.89,0.7606112054329373,False
PE,2024-09-23,4.39,5.87,0.7478705281090289,False
PE,2024-09-30,4.29,5.69,0.7539543057996485,False
PE,2024-10-07,4.11,5.69,0.7223198594024605,False
PE,2024-10-14,4.29,5.96,0.7197986577181208,False
PE,2024-10-21,4.47,6.17,0.7244732576985413,False
PE,2024-10-28,4.45,6.15,0.7235772357723577,False
PE,2024-11-04,4.39,6.15,0.713821138211382,False
PE,2024-11-11,4.39,6.14,0.7149837133550488,False
PE,2024-11-18,4.375,6.09,0.7183908045977012,False
PE,2024-11-25,4.15,5.99,0.6928213689482471,True
PE,2024-12-02,4.085,5.97,0.6842546063651591,True
PE,2024-12-09,4.45,6.25,0.7120000000000001,False
PE,2024-12-16,4.45,6.25,0.7120000000000001,False
PE,2024-12-23,4.45,6.25,0.7120000000000001,False
PE,2024-12-30,4.39,6.23,0.7046548956661315,False
PE,2025-01-06,4.19,6.05,0.6925619834710744,True
PE,2025-01-13,4.29,5.99,0.7161936560934892,False
PE,2025-01-20,4.97,6.37,0.7802197802197801,False
PE,2025-01-27,4.97,6.37,0.7802197802197801,False
PE,2025-02-03,4.97,6.37,0.7802197802197801,False
PE,2025-02-10,4.97,6.57,0.7564687975646879,False
PE,2025-02-17,4.95,6.57,0.7534246575342466,False
PE,2025-02-24,4.94,6.56,0.753048780487805,False
PE,2025-03-03,4.94,6.55,0.7541984732824428,False
PE,2025-03-10,4.94,6.54,0.7553516819571866,False
PE,2025-03-17,4.91,6.52,0.7530674846625768,False
PE,2025-03-24,4.79,6.45,0.7426356589147287,False
PE,2025-03-31,4.77,6.35,0.7511811023622047,False
PE,2025-04-07,4.94,6.54,0.7553516819571866,False
PE,2025-04-14,4.91,6.53,0.7519142419601837,False
PE,2025-04-21,4.885,6.49,0.7526964560862865,False
PE,2025-04-28,4.69,6.15,0.7626016260162601,False
PE,2025-05-05,4.69,6.09,0.7701149425287357,False
PE,2025-05-12,4.9,6.51,0.7526881720430109,False
PE,2025-05-19,4.94,6.52,0.7576687116564418,False
PE,2025-05-26,4.89,6.39,0.7652582159624413,False
PE,2025-06-02,4.95,6.55,0.7557251908396947,False
PE,2025-06-09,4.95,6.54,0.7568807339449541,False
PE,2025-06-16,4.89,6.49,0.7534668721109399,False
PE,2025-06-23,4.89,6.52,0.75,False
PE,2025-06-30,4.89,6.49,0.7534668721109399,False
PE,2025-07-07,4.89,6.245,0.7830264211369095,False
PE,2025-07-14,4.95,6.55,0.7557251908396947,False
PE,2025-07-21,4.89,6.49,0.7534668721109399,False
PE,2025-07-28,4.74,5.99,0.7913188647746244,False
PE,2025-08-04,4.69,5.99,0.7829716193656094,False
PE,2025-08-11,4.95,6.55,0.7557251908396947,False
PE,2025-08-18,4.89,6.49,0.7534668721109399,False
PE,2025-08-25,4.83,6.47,0.7465224111282844,False
PE,2025-09-01,4.93,6.515000000000001,0.7567152724481964,False
PE,2025-09-08,4.93,6.53,0.7549770290964777,False
PE,2025-09-15,4.89,6.49,0.7534668721109399,False
PE,2025-09-22,4.74,5.99,0.7913188647746244,False
PE,2025-09-29,4.75,6.53,0.7274119448698315,False
PE,2025-10-06,4.735,6.53,0.725114854517611,False
PE,2025-10-13,4.745,6.53,0.7266462480857581,False
PE,2025-10-20,4.73,6.53,0.7243491577335376,False
PE,2025-10-27,4.59,6.45,0.7116279069767442,False
PE,2025-11-03,4.57,6.45,0.7085271317829458,False
PE,2025-11-10,4.54,6.43,0.7060653188180405,False
PE,2025-11-17,4.39,6.29,0.697933227344992,True
PE,2025-11-24,4.45,5.99,0.7429048414023373,False
PE,2025-12-01,4.45,6.45,0.689922480620155,True
PE,2025-12-08,4.465,6.45,0.6922480620155038,True
PE,2025-12-15,4.465,6.45,0.6922480620155038,True
PE,2025-12-22,4.47,6.45,0.6930232558139534,True
PE,2025-12-29,4.455,6.45,0.6906976744186046,True
PE,2026-01-05,4.49,6.45,0.696124031007752,True
PE,2026-01-12,4.95,6.75,0.7333333333333334,False
PE,2026-01-19,4.95,6.75,0.7333333333333334,False
PE,2026-01-26,4.95,6.75,0.7333333333333334,False
PE,2026-02-02,4.95,6.65,0.7443609022556391,False
PE,2026-02-09,5.23,6.65,0.7864661654135339,False
PE,2026-02-16,5.23,6.65,0.7864661654135339,False
PE,2026-02-23,5.22,6.64,0.786144578313253,False
PE,2026-03-02,5.1850000000000005,6.61,0.7844175491679274,False
PE,2026-03-09,5.24,6.69,0.7832585949177877,False
PE,2026-03-16,5.79,7.39,0.7834912043301759,False
PE,2026-03-23,5.69,7.37,0.7720488466757124,False
PE,2026-03-30,5.68,7.22,0.7867036011080333,False
PE,2026-05-04,5.59,7.109999999999999,0.7862165963431786,False
PE,2026-05-11,5.59,7.1,0.7873239436619719,False
PE,2026-05-18,5.54,7.05,0.7858156028368795,False
PE,2026-05-25,5.53,7.05,0.7843971631205674,False
PE,2026-06-01,5.49,7.02,0.7820512820512822,False
PE,2026-06-08,5.45,6.99,0.7796852646638054,False
PE,2026-06-15,5.17,6.89,0.7503628447024674,False
PE,2026-06-22,5.15,6.95,0.7410071942446044,False
PE,2026-06-29,5.15,6.95,0.7410071942446044,False
PE,2026-07-06,5.14,6.93,0.7417027417027416,False
PE,2026-07-13,5.09,6.93,0.7344877344877345,False
PE,2026-07-20,5.07,6.91,0.7337192474674386,False
PE,2026-07-27,5.06,6.89,0.7343976777939042,False
PE,2026-08-03,5.05,6.87,0.735080058224163,False
PE,2026-08-10,5.04,6.85,0.7357664233576643,False
PE,2026-08-17,4.99,6.82,0.7316715542521994,False
PE,2026-08-24,4.95,6.75,0.7333333333333334,False
PE,2026-08-31,4.95,6.75,0.7333333333333334,False
PI,2024-09-02,4.49,6.03,0.7446102819237148,False
PI,2024-09-09,4.49,6.01,0.7470881863560733,False
PI,2024-09-16,4.59,5.99,0.7662771285475792,False
PI,2024-09-23,4.49,5.99,0.7495826377295493,False
PI,2024-09-30,4.59,5.99,0.7662771285475792,False
PI,2024-10-07,4.59,5.99,0.7662771285475792,False
PI,2024-10-14,4.59,5.99,0.7662771285475792,False
PI,2024-10-21,4.59,5.99,0.7662771285475792,False
PI,2024-10-28,4.49,5.93,0.7571669477234402,False
PI,2024-11-04,4.470000000000001,5.89,0.7589134125636674,False
PI,2024-11-11,4.49,5.96,0.7533557046979866,False
PI,2024-11-18,4.49,5.99,0.7495826377295493,False
PI,2024-11-25,4.49,5.91,0.7597292724196277,False
PI,2024-12-02,4.49,5.99,0.7495826377295493,False
PI,2024-12-09,4.49,5.99,0.7495826377295493,False
PI,2024-12-16,4.59,5.99,0.7662771285475792,False
PI,2024-12-23,4.59,5.99,0.7662771285475792,False
PI,2024-12-30,4.59,5.99,0.7662771285475792,False
PI,2025-01-06,4.59,5.99,0.7662771285475792,False
PI,2025-01-13,4.59,5.99,0.7662771285475792,False
PI,2025-01-20,4.59,5.99,0.7662771285475792,False
PI,2025-01-27,4.65,5.99,0.7762938230383973,False
PI,2025-02-03,4.74,5.99,0.7913188647746244,False
PI,2025-02-10,4.79,6.17,0.7763371150729336,False
PI,2025-02-17,4.735,6.09,0.7775041050903121,False
PI,2025-02-24,4.69,6.09,0.7701149425287357,False
PI,2025-03-03,4.69,6.08,0.7713815789473685,False
PI,2025-03-10,4.69,6.0600000000000005,0.7739273927392739,False
PI,2025-03-17,4.69,6.0,0.7816666666666667,False
PI,2025-03-24,4.67,5.99,0.7796327212020033,False
PI,2025-03-31,4.69,5.99,0.7829716193656094,False
PI,2025-04-07,4.85,5.99,0.8096828046744573,False
PI,2025-04-14,4.69,5.98,0.7842809364548495,False
PI,2025-04-21,4.69,5.98,0.7842809364548495,False
PI,2025-04-28,4.67,5.98,0.7809364548494983,False
PI,2025-05-05,4.66,5.95,0.7831932773109244,False
PI,2025-05-12,4.69,5.9,0.7949152542372881,False
PI,2025-05-19,4.59,5.89,0.7792869269949066,False
PI,2025-05-26,4.59,5.79,0.7927461139896372,False
PI,2025-06-02,4.59,5.87,0.7819420783645655,False
PI,2025-06-09,4.53,5.79,0.7823834196891192,False
PI,2025-06-16,4.69,5.89,0.7962648556876062,False
PI,2025-06-23,4.75,5.94,0.7996632996632996,False
PI,2025-06-30,4.59,5.89,0.7792869269949066,False
PI,2025-07-07,4.59,5.89,0.7792869269949066,False
PI,2025-07-14,4.59,5.85,0.7846153846153846,False
PI,2025-07-21,4.59,5.88,0.7806122448979592,False
PI,2025-07-28,4.59,5.86,0.7832764505119453,False
PI,2025-08-04,4.585,5.86,0.7824232081911262,False
PI,2025-08-11,4.49,5.79,0.7754749568221071,False
PI,2025-08-18,4.59,5.79,0.7927461139896372,False
PI,2025-08-25,4.59,5.83,0.7873070325900514,False
PI,2025-09-01,4.59,5.85,0.7846153846153846,False
PI,2025-09-08,4.59,5.79,0.7927461139896372,False
PI,2025-09-15,4.49,5.78,0.7768166089965398,False
PI,2025-09-22,4.39,5.78,0.7595155709342559,False
PI,2025-09-29,4.39,5.78,0.7595155709342559,False
PI,2025-10-06,4.39,5.69,0.7715289982425306,False
PI,2025-10-13,4.39,5.79,0.7582037996545768,False
PI,2025-10-20,4.39,5.79,0.7582037996545768,False
PI,2025-10-27,4.39,5.74,0.7648083623693379,False
PI,2025-11-03,4.4350000000000005,5.715,0.7760279965004375,False
PI,2025-11-10,4.39,5.69,0.7715289982425306,False
PI,2025-11-17,4.39,5.69,0.7715289982425306,False
PI,2025-11-24,4.39,5.75,0.7634782608695652,False
PI,2025-12-01,4.49,5.79,0.7754749568221071,False
PI,2025-12-08,4.59,5.79,0.7927461139896372,False
PI,2025-12-15,4.39,5.79,0.7582037996545768,False
PI,2025-12-22,4.49,5.79,0.7754749568221071,False
PI,2025-12-29,4.59,5.79,0.7927461139896372,False
PI,2026-01-05,4.59,5.89,0.7792869269949066,False
PI,2026-01-12,4.59,5.89,0.7792869269949066,False
PI,2026-01-19,4.59,5.91,0.7766497461928934,False
PI,2026-01-26,4.59,5.92,0.7753378378378378,False
PI,2026-02-02,4.59,5.89,0.7792869269949066,False
PI,2026-02-09,4.59,5.97,0.7688442211055276,False
PI,2026-02-16,4.59,5.98,0.7675585284280936,False
PI,2026-02-23,4.66,5.99,0.7779632721202003,False
PI,2026-03-02,4.62,5.99,0.7712854757929883,False
PI,2026-03-09,4.79,6.34,0.7555205047318613,False
PI,2026-03-16,4.99,6.59,0.7572078907435509,False
PI,2026-03-23,4.99,6.69,0.7458893871449925,False
PI,2026-03-30,4.99,6.69,0.7458893871449925,False
PI,2026-05-04,4.99,6.65,0.750375939849624,False
PI,2026-05-11,4.99,6.6,0.7560606060606061,False
PI,2026-05-18,4.99,6.65,0.750375939849624,False
PI,2026-05-25,4.99,6.69,0.7458893871449925,False
PI,2026-06-01,4.99,6.69,0.7458893871449925,False
PI,2026-06-08,4.99,6.69,0.7458893871449925,False
PI,2026-06-15,4.99,6.89,0.7242380261248187,False
PI,2026-06-22,4.99,6.89,0.7242380261248187,False
PI,2026-06-29,4.99,6.89,0.7242380261248187,False
PI,2026-07-06,4.99,6.95,0.7179856115107914,False
PI,2026-07-13,4.98,6.95,0.7165467625899281,False
PI,2026-07-20,4.99,6.89,0.7242380261248187,False
PI,2026-07-27,4.99,6.89,0.7242380261248187,False
PI,2026-08-03,4.89,6.85,0.7138686131386861,False
PI,2026-08-10,4.95,6.85,0.7226277372262775,False
PI,2026-08-17,4.85,6.79,0.7142857142857142,False
PI,2026-08-24,4.85,6.79,0.7142857142857142,False
PI,2026-08-31,4.99,6.77,0.7370753323485968,False
PR,2024-09-02,4.145,6.19,0.6696284329563812,True
PR,2024-09-09,4.19,6.24,0.671474358974359,True
PR,2024-09-16,4.19,6.26,0.6693290734824282,True
PR,2024-09-23,4.19,6.24,0.671474358974359,True
PR,2024-09-30,4.19,6.19,0.6768982229402262,True
PR,2024-10-07,4.19,6.19,0.6768982229402262,True
PR,2024-10-14,4.19,6.19,0.6768982229402262,True
PR,2024-10-21,4.19,6.19,0.6768982229402262,True
PR,2024-10-28,4.24,6.19,0.6849757673667205,True
PR,2024-11-04,4.275,6.245,0.6845476381104885,True
PR,2024-11-11,4.27,6.19,0.689822294022617,True
PR,2024-11-18,4.26,6.24,0.6826923076923076,True
PR,2024-11-25,4.245,6.19,0.68578352180937,True
PR,2024-12-02,4.29,6.29,0.6820349761526232,True
PR,2024-12-09,4.33,6.29,0.6883942766295708,True
PR,2024-12-16,4.38,6.29,0.6963434022257552,True
PR,2024-12-23,4.38,6.29,0.6963434022257552,True
PR,2024-12-30,4.29,6.29,0.6820349761526232,True
PR,2025-01-06,4.29,6.29,0.6820349761526232,True
PR,2025-01-13,4.29,6.29,0.6820349761526232,True
PR,2025-01-20,4.39,6.29,0.697933227344992,True
PR,2025-01-27,4.48,6.29,0.7122416534181241,False
PR,2025-02-03,4.57,6.39,0.7151799687010956,False
PR,2025-02-10,4.575,6.59,0.6942336874051593,True
PR,2025-02-17,4.59,6.59,0.6965098634294385,True
PR,2025-02-24,4.58,6.58,0.6960486322188449,True
PR,2025-03-03,4.57,6.57,0.69558599695586,True
PR,2025-03-10,4.57,6.58,0.6945288753799392,True
PR,2025-03-17,4.49,6.57,0.6834094368340944,True
PR,2025-03-24,4.49,6.57,0.6834094368340944,True
PR,2025-03-31,4.49,6.54,0.6865443425076453,True
PR,2025-04-07,4.49,6.49,0.6918335901386748,True
PR,2025-04-14,4.485,6.49,0.6910631741140216,True
PR,2025-04-21,4.47,6.48,0.6898148148148148,True
PR,2025-04-28,4.39,6.49,0.6764252696456086,True
PR,2025-05-05,4.45,6.49,0.6856702619414484,True
PR,2025-05-12,4.39,6.47,0.6785162287480679,True
PR,2025-05-19,4.47,6.49,0.6887519260400615,True
PR,2025-05-26,4.45,6.42,0.6931464174454829,True
PR,2025-06-02,4.39,6.39,0.6870109546165885,True
PR,2025-06-09,4.39,6.39,0.6870109546165885,True
PR,2025-06-16,4.39,6.39,0.6870109546165885,True
PR,2025-06-23,4.39,6.39,0.6870109546165885,True
PR,2025-06-30,4.39,6.39,0.6870109546165885,True
PR,2025-07-07,4.39,6.39,0.6870109546165885,True
PR,2025-07-14,4.39,6.39,0.6870109546165885,True
PR,2025-07-21,4.39,6.39,0.6870109546165885,True
PR,2025-07-28,4.39,6.39,0.6870109546165885,True
PR,2025-08-04,4.39,6.39,0.6870109546165885,True
PR,2025-08-11,4.39,6.43,0.6827371695178849,True
PR,2025-08-18,4.375,6.39,0.6846635367762128,True
PR,2025-08-25,4.29,6.35,0.6755905511811024,True
PR,2025-09-01,4.39,6.39,0.6870109546165885,True
PR,2025-09-08,4.39,6.39,0.6870109546165885,True
PR,2025-09-15,4.39,6.39,0.6870109546165885,True
PR,2025-09-22,4.39,6.39,0.6870109546165885,True
PR,2025-09-29,4.39,6.39,0.6870109546165885,True
PR,2025-10-06,4.39,6.39,0.6870109546165885,True
PR,2025-10-13,4.39,6.39,0.6870109546165885,True
PR,2025-10-20,4.45,6.39,0.6964006259780908,True
PR,2025-10-27,4.39,6.39,0.6870109546165885,True
PR,2025-11-03,4.39,6.39,0.6870109546165885,True
PR,2025-11-10,4.39,6.39,0.6870109546165885,True
PR,2025-11-17,4.39,6.39,0.6870109546165885,True
PR,2025-11-24,4.39,6.39,0.6870109546165885,True
PR,2025-12-01,4.39,6.39,0.6870109546165885,True
PR,2025-12-08,4.49,6.39,0.702660406885759,False
PR,2025-12-15,4.54,6.43,0.7060653188180405,False
PR,2025-12-22,4.555,6.39,0.7128325508607198,False
PR,2025-12-29,4.545,6.39,0.7112676056338029,False
PR,2026-01-05,4.59,6.49,0.7072419106317411,False
PR,2026-01-12,4.69,6.59,0.7116843702579667,False
